anime_id,genre
2057,Mystery
8729,
17159,Comedy
30074,None
3960,
765,Comedy
24843,None
22427,Sci-Fi
2232,Comedy
28897,
23065,None
600,Drama
29766,None
8732,None
30431,None
13513,None
5904,Romance
9491,Comedy
13835,
28587,None
21891,None
752,Drama
10763,
18047,Comedy
31513,Comedy
112,Sci-Fi
5299,None
31831,None
28993,
1621,Comedy
7259,
7809,None
1626,Sci-Fi
30424,None
32739,
4250,Sci-Fi
8733,Fantasy
19811,Comedy
29905,None
28951,
8645,
4394,None
6832,None
6837,Comedy
12919,None
4733,
32765,None
21335,Sci-Fi
29944,None
31833,None
23023,None
5622,
7485,None
25291,None
31014,
8730,Fantasy
6842,None
5656,
8957,Comedy
2974,Sci-Fi
20707,None
33975,Comedy
31267,None
13715,Comedy
7025,
10742,Drama
8968,Comedy
13795,Fantasy
9777,None
7810,None
30399,None
33541,Comedy
12803,Fantasy
6841,None
4266,Sci-Fi
29865,Comedy
5838,
31759,None
18149,Comedy
25533,None
5158,
14125,
30400,None
32804,Drama
8716,Sci-Fi
22165,None
7512,Fantasy
10627,Comedy
29902,None
32293,None
29933,None
22417,
30401,None
6346,Romance
30332,None
1529,
21831,
30427,None
32295,None
29597,Comedy
24847,Comedy
7032,Comedy
3112,Comedy
30078,None
17076,Comedy
29768,None
10436,
5870,None
9744,
30335,None
4966,Comedy
1995,
8671,
5715,Comedy
4393,
5602,Fantasy
30659,
33119,
15527,None
29941,None
3490,Sci-Fi
1451,
20153,Comedy
32400,Comedy
6850,
29681,None
33042,Comedy
32779,None
19297,Comedy
30705,None
8604,Comedy
31761,Comedy
31139,Comedy
6392,
29989,None
28655,None
30104,None
9976,Drama
28831,None
22385,Fantasy
6431,Comedy
19231,Fantasy
30666,None
18463,
29105,Comedy
7192,
19213,Fantasy
22163,None
1009,Comedy
6831,None
8751,Fantasy
29906,None
13541,Comedy
33814,None
2146,Romance
705,Comedy
28641,None
7501,Comedy
20955,Comedy
1102,
30326,None
8661,
33690,None
7031,Fantasy
8647,Comedy
22171,None
32298,
6823,Fantasy
29871,
23063,
30429,None
29311,None
7020,Comedy
29907,None
31584,None
5020,
7882,Comedy
30480,None
1641,Fantasy
8646,
28981,Comedy
6839,
32288,Fantasy
30418,None
31633,Comedy
4462,None
8663,
31832,None
17151,None
6830,
3113,Comedy
22415,Fantasy
33276,Comedy
6654,Comedy
1765,
13421,Comedy
28339,Sci-Fi
2972,
13359,None
7071,None
16692,
7026,Comedy
9318,None
5868,None
6000,None
29952,
5661,None
30664,None
31578,Comedy
28647,None
31501,
30331,None
4934,
13793,Comedy
2778,Fantasy
8486,Fantasy
30337,None
30667,None
3930,None
29908,None
30339,None
9342,
10585,None
23051,None
11691,None
5812,None
788,Comedy
30367,Comedy
7029,Comedy
5811,None
29988,None
28645,None
30328,None
8925,Comedy
31471,Comedy
4397,None
32467,Comedy
30092,None
6849,None
2475,
6840,Comedy
29777,Comedy
30814,None
5813,None
23517,None
30340,None
9801,None
29971,None
33282,Comedy
13543,Comedy
6535,
32906,Comedy
7897,None
23059,
22159,None
30396,None
7027,Comedy
16802,
11687,Fantasy
3832,
1647,Sci-Fi
3816,
7030,Comedy
22167,None
7811,None
9056,
6851,None
33220,
29615,
1993,Sci-Fi
18561,None
4396,
33021,None
10586,None
5814,
9895,Comedy
30559,None
33696,Comedy
6844,None
29973,None
30329,None
31685,Comedy
1585,
6834,None
2250,
29980,None
1966,Mystery
28843,
30668,None
6838,
29957,None
2777,Fantasy
1812,Sci-Fi
6828,Comedy
11869,
20811,Comedy
3533,
23057,
2318,
3801,None
4567,
31687,
23877,None
13311,
29954,None
22157,None
7024,Comedy
30665,None
30859,None
6833,None
31689,None
29619,
4531,
31688,
30438,Comedy
29978,Comedy
22177,None
1657,Fantasy
22181,None
28637,None
2776,Fantasy
16436,Comedy
33394,None
28657,None
22377,
29979,None
22173,None
16822,Sci-Fi
31686,Comedy
16606,None
6950,
22255,
19315,Fantasy
29984,None
30860,Comedy
29995,None
7617,Comedy
16602,
8689,None
16604,Comedy
11357,Sci-Fi
7022,Comedy
11689,None
11915,None
7028,Comedy
28929,Mystery
16610,Comedy
32294,Romance
31586,None
22161,None
7900,
2792,
11883,Comedy
29617,
11897,Comedy
32894,None
22169,None
1345,
22179,None
5877,Comedy
16608,Comedy
6953,None
31634,None
413,
13405,Comedy
3287,
25627,None
33363,Fantasy
12763,
33978,
18305,Shounen
31874,
16696,Sci-Fi
6073,Sci-Fi
10139,Comedy
24783,None
27589,Comedy
23149,Comedy
29835,Comedy
16812,
16564,
30214,None
9433,Fantasy
29750,Comedy
17501,Drama
33500,Comedy
11541,Comedy
26137,
26135,
17088,
17086,None
17090,
16570,None
24989,
30732,
32956,Comedy
22571,Fantasy
22611,Fantasy
22621,Fantasy
22575,Fantasy
22603,Fantasy
22607,Fantasy
23861,Drama
24645,Drama
32150,None
31485,
32806,
32421,
14183,Romance
25717,Fantasy
27557,Drama
28585,Drama
11275,
24857,Comedy
24999,None
18635,Comedy
30926,Drama
30446,Comedy
29836,Comedy
29889,Comedy
29842,Comedy
29843,Comedy
23779,Comedy
19773,Comedy
8226,Fantasy
8227,Fantasy
6078,Sci-Fi
30929,Fantasy
10112,None
31941,
18819,None
31164,
24647,Drama
32778,None
24865,
19923,Romance
25971,None
22959,Comedy
17671,None
30914,
20237,None
33108,
24859,
8723,Comedy
25063,Drama
6520,Fantasy
8239,
30617,Comedy
8436,
31563,None
18821,Fantasy
19557,None
26285,Drama
17117,Drama
24869,None
29999,
33704,Fantasy
3844,
22851,Comedy
34249,
25089,Drama
29791,None
33232,Drama
7633,Fantasy
21765,None
33342,
22271,Romance
24809,Comedy
16261,
33044,Comedy
6630,
32255,Drama
13947,None
23031,Drama
31693,None
21553,None
28091,None
9796,Comedy
23523,Fantasy
30152,Comedy
31730,None
20975,
7715,Fantasy
24785,None
12951,Sci-Fi
28567,Drama
22247,Comedy
29708,None
30519,Comedy
30156,Comedy
31965,Comedy
25963,Comedy
26013,Comedy
26017,Comedy
15787,None
22565,Fantasy
22451,Fantasy
17479,None
30124,Comedy
30125,Comedy
20383,Fantasy
24373,Comedy
33566,
33708,
9284,Comedy
18227,
13553,None
30249,Drama
30093,Comedy
24875,None
30989,Comedy
31662,None
16514,Shounen
29359,Comedy
24087,Comedy
29351,Comedy
29897,None
29710,None
17687,
19547,
30984,
33940,Drama
33550,Comedy
9955,
9613,Sci-Fi
33712,Fantasy
3909,Comedy
5478,Fantasy
10203,
10200,
29373,
8520,Comedy
8521,Comedy
9812,Comedy
33950,Fantasy
29764,None
24793,Comedy
4680,None
29886,
23731,None
31003,Drama
20207,Drama
26291,Drama
20189,Fantasy
26101,Drama
32859,None
33523,
24791,None
18191,None
24795,None
28551,Drama
31882,
20109,Comedy
6568,None
18731,Drama
8416,Comedy
8417,Comedy
8403,Drama
30892,
12371,
8184,None
8183,None
8182,
3637,Sci-Fi
28983,
33273,None
9343,None
31258,None
10435,Romance
10044,
6447,Sci-Fi
29467,
9665,None
9540,Comedy
30202,None
10210,
31868,
16786,Shounen
24881,None
29921,None
32760,Drama
23611,
29743,None
9177,Shounen
10245,Fantasy
32237,Fantasy
29742,None
6671,
9447,Drama
33863,Comedy
32738,Comedy
27915,Shounen
9905,Shounen
18759,Shounen
23721,Fantasy
32345,None
33344,Fantasy
26303,Fantasy
33728,Fantasy
18071,Romance
7803,None
30267,Comedy
29655,None
21025,Drama
29821,Comedy
29861,Comedy
29820,Comedy
29862,Comedy
29860,Comedy
33703,Fantasy
30959,
30228,
9868,
16558,
17893,Drama
18271,Shounen
26237,Drama
9903,None
8025,Comedy
11733,Comedy
11731,Comedy
31202,Comedy
27855,None
17657,
8501,Comedy
24923,
29947,None
29948,None
32417,Comedy
32418,Comedy
32419,Comedy
33862,Drama
31129,Drama
33859,Comedy
9383,Drama
31236,Fantasy
30060,
33831,Drama
29385,
24883,Fantasy
29792,None
30164,
25033,Romance
24269,Shounen
19177,Drama
29135,
29793,None
7354,None
22755,Comedy
16303,Comedy
8563,Drama
14623,Comedy
30634,Sci-Fi
17457,
5908,Comedy
10039,Comedy
10040,Comedy
6687,Comedy
17689,Drama
33262,Fantasy
33526,
31246,
31211,Comedy
16041,
34259,Comedy
31749,None
6636,
21433,Comedy
21545,Comedy
23511,Comedy
32218,Sci-Fi
17002,Sci-Fi
30571,Sci-Fi
8853,Comedy
24927,
31690,Comedy
9998,Drama
34409,Comedy
28829,Fantasy
32762,None
10967,
30818,Mystery
25969,None
19695,Drama
32944,Comedy
13501,Comedy
13503,Comedy
13505,Comedy
13511,Comedy
13509,Comedy
13507,Comedy
30923,Fantasy
32628,None
16794,Sci-Fi
30247,Comedy
25985,Comedy
25977,Comedy
29749,Comedy
24901,
32630,
5990,Sci-Fi
29711,None
26235,Drama
33661,Sci-Fi
31978,Comedy
30955,None
33534,Comedy
33685,Sci-Fi
33686,Sci-Fi
33687,Sci-Fi
7956,Comedy
6760,Comedy
6759,Comedy
6762,Comedy
6761,Comedy
19905,Drama
25081,
22329,
29469,Fantasy
18007,
16554,
10887,Comedy
8258,Comedy
17703,Comedy
31436,Comedy
14631,Comedy
23799,
32858,None
30958,
15971,
16816,
34060,None
30893,Comedy
27551,Comedy
31644,Comedy
23855,Comedy
17131,Drama
7750,Comedy
9869,Comedy
31746,Comedy
34207,Comedy
19121,
23801,Mystery
18317,Shounen
17665,Drama
3825,Shounen
15957,Comedy
18327,Shounen
16572,None
19437,Fantasy
18325,
18313,Fantasy
21485,
13781,Comedy
9499,Comedy
30034,
8879,
29713,None
18451,Drama
11625,None
25193,Fantasy
5916,Drama
8451,Drama
26301,Drama
19901,Comedy
26199,
2642,Fantasy
2639,Fantasy
2636,Fantasy
6771,Fantasy
29349,
24663,Comedy
25299,Drama
20077,Comedy
20083,Comedy
29605,
27577,None
8478,None
20009,None
7498,Comedy
32422,
31555,Comedy
30935,Drama
28367,Shounen
30453,Sci-Fi
30420,Sci-Fi
28371,Sci-Fi
28369,Sci-Fi
30450,Sci-Fi
30449,Sci-Fi
17307,Drama
31261,None
29687,Comedy
32582,Comedy
32926,Comedy
8179,Comedy
20201,Comedy
19907,Drama
28117,
9028,Comedy
16257,None
33062,
20385,Comedy
5554,
28087,
29357,Fantasy
6517,None
27369,Fantasy
32010,Comedy
19943,Drama
23615,Drama
6267,Fantasy
30026,Comedy
3243,Comedy
33986,Comedy
24985,
6593,Fantasy
29423,
15137,None
34119,Drama
10000,Comedy
30193,Drama
16818,Sci-Fi
18307,Shounen
26209,
33114,None
34140,None
29395,None
29961,
33792,
33759,
18443,Shounen
19997,Sci-Fi
24679,Drama
29987,None
32691,
33536,Fantasy
16748,Shounen
29857,Drama
8749,Comedy
29379,None
18005,None
32058,None
23967,
30010,None
26347,None
30173,Comedy
30071,
23983,Drama
19899,Shounen
19533,
10533,Comedy
33864,Comedy
10997,Comedy
33872,Comedy
30163,
23973,
23969,Comedy
29923,None
23975,Fantasy
30342,Comedy
30556,Comedy
22345,Comedy
20093,Comedy
20095,Comedy
8218,Fantasy
33659,Comedy
29919,None
33842,None
13423,None
30121,
17623,Comedy
29179,
23343,Fantasy
25633,
32322,
30118,
29653,Drama
9759,Sci-Fi
25503,
31640,
5594,None
30530,Comedy
16838,
24355,Sci-Fi
23607,Comedy
23609,Comedy
31694,
9345,Comedy
20353,
29445,Comedy
20175,
30738,
12243,Comedy
10852,Comedy
23347,Comedy
9464,Comedy
8862,Comedy
20199,Comedy
23863,None
11593,
20755,
26163,
31753,
8897,
9886,None
16908,Comedy
10995,Comedy
32835,Comedy
33325,Comedy
18377,Comedy
31237,Comedy
18319,Sci-Fi
29503,
30362,Sci-Fi
20243,Comedy
12451,None
32581,Drama
24071,Comedy
21525,Comedy
8155,Fantasy
8158,Fantasy
8493,
24677,None
8156,Fantasy
8154,Fantasy
8153,Fantasy
28103,Fantasy
18527,Comedy
20115,Shounen
33823,Drama
32775,None
4470,
29665,None
8233,
30061,
25609,
25611,
25615,
25617,
25619,
25613,
10540,Comedy
27921,Drama
23265,
25363,Fantasy
30042,
9351,Drama
10882,
30278,
19501,Shounen
34464,Comedy
26283,Drama
9391,
14067,Comedy
9387,
33025,Sci-Fi
28733,Sci-Fi
30481,Sci-Fi
30483,Sci-Fi
27651,Drama
29716,Sci-Fi
34205,Comedy
23661,Fantasy
27621,Comedy
33501,Comedy
23245,Comedy
19169,
23857,
29497,Sci-Fi
31505,
23107,Fantasy
24905,None
29918,None
20703,None
31692,None
22669,Comedy
26267,Drama
30796,Comedy
23815,Comedy
7177,Comedy
16778,
10323,
29924,None
26105,Drama
30410,
9535,None
16780,
31699,Comedy
24093,Comedy
7781,Romance
5477,Comedy
27521,Comedy
33290,Comedy
32834,Comedy
30106,None
29355,
30602,Comedy
5934,
16027,Fantasy
9501,Fantasy
19457,
31263,None
19751,Comedy
11995,
31510,None
28347,None
10270,Fantasy
18521,
24053,
8195,None
26089,None
30979,Fantasy
18353,
30046,
16752,Drama
26289,Drama
8500,Comedy
26295,Drama
33474,Drama
23585,Drama
8764,Comedy
8763,Comedy
10246,None
33335,Fantasy
33349,Fantasy
18937,Fantasy
29972,None
19495,Romance
31255,Comedy
11673,
29507,
19463,
25095,
17223,Drama
20239,Comedy
9862,Fantasy
20873,Comedy
22953,Comedy
23709,Fantasy
8336,Comedy
17263,Comedy
30927,Fantasy
26341,Drama
30086,Comedy
9811,Comedy
33885,None
29271,
22563,Fantasy
29273,
29267,
29269,
28575,Drama
12643,Comedy
30861,None
32783,None
30411,Comedy
11545,Drama
15913,Fantasy
28759,
24877,Comedy
20529,None
17667,Comedy
9807,None
31583,None
34412,None
29499,Fantasy
3251,
10539,Comedy
26141,
33059,
10603,None
10602,None
10623,None
5930,Fantasy
23015,Comedy
27693,Romance
21121,Romance
10964,Drama
33562,Comedy
28749,None
2750,
24257,
18389,Comedy
19961,Comedy
24465,Comedy
18587,None
30264,Fantasy
22455,Fantasy
22457,Fantasy
29535,None
18085,Fantasy
22489,Fantasy
18031,None
22481,Fantasy
18823,None
18083,Fantasy
17953,None
22479,Fantasy
22487,Fantasy
18589,None
29539,Fantasy
22447,Fantasy
22449,Fantasy
17955,Fantasy
29537,Fantasy
22491,Fantasy
32622,Fantasy
17481,Fantasy
17957,
22483,Fantasy
29541,Fantasy
18829,None
18825,None
17951,Fantasy
30263,Fantasy
22459,Fantasy
9770,Fantasy
18029,Fantasy
22477,Fantasy
22445,Fantasy
22485,Fantasy
22461,Fantasy
22495,Fantasy
18033,Fantasy
25871,Comedy
30064,Fantasy
18827,Fantasy
11521,Fantasy
22439,Comedy
22441,Fantasy
31585,None
29181,
4417,Comedy
28353,Drama
16552,None
30512,Comedy
11203,Comedy
18273,
15479,Fantasy
28563,Drama
23659,Drama
23675,Fantasy
26111,Drama
26099,Drama
2694,Drama
8967,Drama
34222,Fantasy
24089,Comedy
9882,
32943,None
33217,
33215,
33580,
31235,Drama
22327,
26217,Drama
7175,Comedy
30470,Comedy
22821,Comedy
13207,Comedy
32892,Comedy
18241,Comedy
13431,Comedy
8355,Comedy
8356,Comedy
8357,Comedy
30753,Comedy
13499,Comedy
13433,Comedy
30752,Comedy
17405,None
22985,Fantasy
23303,Drama
7967,Drama
26009,Comedy
23125,
32665,
30072,None
34115,Drama
27375,Drama
26323,Drama
21549,Comedy
10509,None
32636,None
16828,
5207,Comedy
31511,None
29587,None
30134,
16556,Fantasy
30058,
6150,
28263,Mystery
18309,
30161,None
5927,Romance
11213,Sci-Fi
23909,
8191,Comedy
8192,Comedy
29451,
19073,Fantasy
18747,Drama
30981,Drama
33396,Drama
33305,Fantasy
30268,
19957,Drama
3414,Comedy
9950,
32831,
16776,Drama
19681,Fantasy
16824,Shounen
16808,
16560,
25091,
19071,None
10238,Comedy
22887,
9781,
29671,None
16007,Fantasy
9902,None
31509,None
28485,Drama
6060,Romance
9518,Comedy
3164,Comedy
26309,Drama
27853,
31135,None
32254,
30938,Drama
28483,Drama
26329,Drama
20079,Comedy
20081,Comedy
29651,Drama
21053,Comedy
19965,
29814,None
26227,Drama
19947,
21467,Comedy
21475,Comedy
23575,Comedy
3973,Comedy
34179,Sci-Fi
29926,None
8786,Comedy
26299,Drama
34502,Comedy
28235,Romance
32227,None
16259,
26241,Drama
26297,Drama
14211,None
24051,
29709,None
24501,Comedy
10847,Comedy
25109,None
6384,
33387,Comedy
11421,
25305,Drama
19583,Comedy
28021,Sci-Fi
25473,
32845,Drama
28427,Comedy
31903,Comedy
10760,Drama
20025,Comedy
9496,Romance
32107,Comedy
23353,Drama
34121,
28071,Comedy
26119,Drama
27561,Comedy
30954,Comedy
33779,Comedy
29367,
18323,Drama
10247,Comedy
3947,Drama
24041,Comedy
29928,None
16399,Sci-Fi
29207,Fantasy
32707,Fantasy
23869,None
29623,Drama
30764,Drama
30970,Romance
28489,Shounen
26331,Drama
32800,None
29645,None
33886,
6701,Fantasy
30761,Fantasy
10741,Drama
33267,
17291,Fantasy
33144,Fantasy
28565,Drama
28549,Drama
32777,None
28145,
30157,
20835,Comedy
30392,None
29752,Comedy
11857,Shounen
19063,
32092,
10889,Comedy
18533,
17473,
19627,Drama
9525,Drama
11767,
29409,None
21021,Fantasy
6072,Fantasy
27845,None
31016,Drama
25057,Drama
9606,None
33867,Comedy
33870,Comedy
32473,
29748,Comedy
33695,Comedy
30921,None
29746,Comedy
31599,Comedy
10965,Sci-Fi
29870,Romance
18475,None
29677,Drama
7856,None
29529,Romance
10236,Romance
29527,Romance
33219,Sci-Fi
19497,Fantasy
23569,None
33607,None
29383,
22975,Comedy
22977,Comedy
30777,Comedy
32197,Comedy
19087,Comedy
15067,
30313,
19587,Comedy
5581,
8899,
21551,Sci-Fi
28111,Drama
19053,None
17403,Mystery
19987,Comedy
19505,
29481,Fantasy
30704,Comedy
23613,Comedy
34006,None
29985,None
13769,
34292,None
19993,Comedy
13817,Comedy
30154,Comedy
13819,Comedy
30149,Comedy
30150,Comedy
13831,Comedy
13823,Comedy
30148,Comedy
13821,Comedy
13825,Comedy
13827,Comedy
30151,Comedy
32568,
33177,None
24977,Comedy
31604,Comedy
30442,Comedy
31603,Comedy
30443,Comedy
30444,Comedy
30743,None
24049,None
30167,
21913,Comedy
31418,Sci-Fi
26333,Drama
18583,
29551,Fantasy
17217,Drama
30435,None
23727,Fantasy
23639,
9584,
29491,Fantasy
31506,None
20123,Comedy
8065,
5140,
27841,None
29489,None
7479,
29361,Comedy
20127,Comedy
9371,None
29661,None
28571,Drama
6366,Drama
32623,Fantasy
28361,Comedy
24047,
31926,None
27721,Fantasy
27723,Fantasy
14039,
29966,
21101,
9832,Comedy
22111,None
10797,Comedy
26229,Drama
32832,Drama
24681,Drama
20143,Drama
28691,None
29433,Fantasy
32420,
21099,Fantasy
29453,
27837,None
17339,
19515,
22573,Fantasy
22641,
17985,Fantasy
18087,Fantasy
17983,Fantasy
22625,Fantasy
17489,Comedy
22605,Fantasy
15663,Fantasy
22615,Fantasy
22643,Fantasy
22653,Fantasy
17987,Fantasy
22649,Fantasy
22647,Fantasy
22645,
22637,Fantasy
22639,
22619,None
22613,Fantasy
22651,Fantasy
8244,Comedy
8353,Comedy
29679,
10237,
28965,Comedy
3870,Shounen
7525,None
26139,
5928,Sci-Fi
26225,Drama
23085,Comedy
8492,Fantasy
8494,Fantasy
9292,None
29247,
17977,None
17483,None
17981,
29249,
17485,None
17979,None
8883,Comedy
5192,
21749,None
22595,Comedy
22597,Comedy
30976,Drama
34233,Comedy
19941,Drama
19995,
32989,Fantasy
33034,Comedy
26231,Drama
29555,None
3277,Shounen
3275,Shounen
3279,Shounen
6012,Drama
31071,Comedy
32408,
32448,
23349,None
30079,Fantasy
33858,Comedy
32693,None
28035,
26233,Drama
26327,Drama
30407,None
29549,Fantasy
29543,None
22499,Fantasy
33915,Comedy
34286,None
25061,Comedy
34120,Drama
31000,Drama
18321,Fantasy
18301,Sci-Fi
30048,Comedy
19585,Comedy
29920,None
34503,Comedy
33877,Comedy
33874,Comedy
33882,Comedy
33880,Comedy
33876,Comedy
33878,Comedy
33875,Comedy
33879,Comedy
33454,Shounen
33881,Comedy
30235,Comedy
32430,
26091,Drama
26345,Fantasy
28569,Fantasy
6261,Drama
24489,Drama
24775,
31587,None
30968,
28047,
26293,None
26109,Drama
26117,
32759,Drama
23829,Sci-Fi
29738,None
16263,
30129,None
24073,Comedy
27519,Comedy
30212,None
15227,Drama
12981,
26095,Drama
10335,
17599,Comedy
25921,
18081,Fantasy
10564,Comedy
29745,None
29759,None
23733,Comedy
33854,Comedy
7189,Comedy
8595,Fantasy
33123,Comedy
31239,Comedy
33226,Comedy
20117,Comedy
2173,
17469,
24159,Comedy
6571,Romance
17563,
32626,None
33528,Fantasy
33527,Fantasy
24797,Comedy
19687,Fantasy
19781,Fantasy
28151,
5886,
9339,Comedy
28119,Drama
11197,Comedy
23699,
28053,Fantasy
26279,Fantasy
31007,Drama
34201,Drama
17669,Comedy
5809,None
30395,Comedy
31873,
19135,Drama
29603,None
26043,Fantasy
17749,Comedy
17753,Comedy
33348,Drama
22465,Fantasy
33115,Fantasy
18773,Comedy
28109,Drama
19325,
17439,Drama
17441,Drama
17445,Drama
17443,Drama
17447,Drama
28579,Fantasy
20603,Comedy
17615,
31539,Comedy
28067,
29493,
7681,Fantasy
27847,Fantasy
17673,
27393,
30066,Mystery
6206,Comedy
9947,
30098,Comedy
30096,Comedy
30099,Comedy
31673,Comedy
31674,Comedy
29712,None
23597,Comedy
30343,Fantasy
30349,Fantasy
6065,Romance
29003,None
31054,Comedy
32310,Comedy
22421,Fantasy
33782,Comedy
16820,
32784,None
18155,Comedy
13177,None
13179,None
13465,None
25027,Fantasy
25029,Fantasy
28097,
28099,
29421,
17102,
17104,
32823,
31493,
32844,None
23901,None
23899,None
31205,
33443,Comedy
31984,Comedy
33755,Drama
30055,None
30057,Comedy
27965,Fantasy
4905,
19971,Drama
16131,
6577,
30673,Comedy
30873,Sci-Fi
3828,None
31463,Drama
15915,Fantasy
33907,None
28559,Drama
15407,None
22827,Fantasy
22981,Fantasy
22979,Fantasy
5151,Drama
23129,
30298,
33358,Comedy
32257,Fantasy
32259,
22239,None
8495,Fantasy
33183,Fantasy
20499,Drama
30094,
8889,Comedy
9818,Comedy
30051,Comedy
9817,Comedy
30052,Comedy
9819,Comedy
28577,Drama
31008,Drama
25073,Drama
20229,Drama
32224,Drama
8372,Comedy
28989,None
29782,
30906,
26087,Fantasy
33551,Comedy
33552,Comedy
33542,Comedy
33705,Comedy
33547,Fantasy
12185,Fantasy
30930,Drama
11525,None
24019,Fantasy
16994,Comedy
23763,Fantasy
3180,Fantasy
10136,Comedy
10135,Comedy
10138,
20241,Comedy
20183,None
23001,None
20231,Fantasy
33300,Comedy
11829,None
10137,
9856,None
10709,Drama
11245,None
22509,None
10282,None
10285,None
24683,Comedy
28237,Fantasy
5987,None
16784,Sci-Fi
6942,Sci-Fi
10648,Sci-Fi
19873,Sci-Fi
29963,None
16590,Sci-Fi
33383,
32059,
30781,Comedy
33843,Comedy
27951,Fantasy
25301,Drama
10239,Fantasy
29719,None
8442,Fantasy
9821,Comedy
11711,None
26221,Drama
16834,
9334,Comedy
6727,Comedy
24259,Fantasy
25267,Mystery
25491,Fantasy
25265,Romance
26271,Drama
33087,Romance
25085,
33079,
4121,Shounen
30027,Fantasy
19705,
21447,
27559,Comedy
18311,Fantasy
18331,Fantasy
18329,Fantasy
7616,Drama
16586,Fantasy
3846,
7751,Comedy
5994,Comedy
8522,Comedy
26259,Drama
27579,Drama
31268,None
26107,Drama
25661,Comedy
12259,Drama
20453,Comedy
29557,
19597,
16954,
32402,Comedy
31582,None
26319,Drama
26255,Drama
26247,Drama
26253,Drama
26249,Drama
26251,Drama
32475,
25071,Drama
29767,None
26277,Drama
7452,Comedy
31410,Comedy
18275,
34122,Drama
30759,Drama
26325,Drama
26337,Fantasy
23729,Fantasy
25051,None
16021,
5374,
16800,
32251,None
29365,Drama
16159,Sci-Fi
31001,Drama
33980,Drama
25053,Comedy
32461,Drama
4096,None
8243,
10149,
33602,
33603,
33604,
34519,Comedy
33225,Comedy
32158,Comedy
33228,Comedy
29833,None
25605,Drama
6067,
11959,Comedy
5241,None
23005,None
30760,Drama
23881,Comedy
25547,Comedy
23885,Comedy
29387,
31116,Comedy
33401,None
11533,
28553,Fantasy
22671,Comedy
22893,Romance
31924,None
18743,None
9797,
19479,Comedy
2741,Drama
22221,None
30117,
24045,
33724,Fantasy
25541,None
30397,None
31369,Comedy
7529,Comedy
33116,Fantasy
29427,Fantasy
20173,Fantasy
12613,None
26281,Drama
26115,Drama
20001,Comedy
12391,Comedy
31643,Comedy
17603,Comedy
17605,Comedy
31638,Comedy
31639,
2735,Sci-Fi
16796,Shounen
31878,
33694,Comedy
30944,Drama
29895,None
9948,None
33479,None
33537,None
14253,Fantasy
30468,Fantasy
29371,
17100,None
23713,Fantasy
3465,Drama
26147,
32776,None
33485,
26305,Drama
26103,Drama
19817,
32876,Comedy
33583,Fantasy
34309,Comedy
26335,Drama
25083,
19783,
8959,Comedy
30398,Comedy
33861,Comedy
18631,Drama
9498,
19745,
19753,
19749,
19729,
29495,
27943,Shounen
33266,Sci-Fi
33271,
33272,None
33279,Comedy
28695,None
29715,Comedy
32276,Comedy
32275,Comedy
32136,
16810,Sci-Fi
18315,Sci-Fi
26153,
30209,
33130,None
15211,Mystery
5184,Comedy
25253,Mystery
31361,Comedy
24903,None
5925,Fantasy
33398,Comedy
32999,Comedy
32572,
23555,
33727,None
31562,None
13497,Drama
23737,Comedy
31017,Drama
29851,Comedy
29844,Comedy
30647,Romance
27843,None
30217,None
30409,Fantasy
30864,None
23643,Fantasy
27849,None
31002,Drama
26257,Drama
20027,Fantasy
7713,Fantasy
22413,None
32716,Fantasy
12181,Comedy
8890,Comedy
8891,Comedy
4218,
31004,Drama
12165,
26215,Drama
19917,Drama
25059,Fantasy
8953,Shounen
9243,
9244,
9242,
33914,Fantasy
22325,None
30999,Drama
32788,Fantasy
30177,Comedy
29235,
29233,Sci-Fi
23647,Comedy
21493,Comedy
33060,
31517,Comedy
21491,Comedy
9455,Comedy
30965,
28581,Drama
28583,Drama
32773,Comedy
31033,Comedy
31034,Comedy
22999,None
29900,Drama
8777,Drama
28547,Drama
28545,Drama
9303,Comedy
26265,Drama
17601,None
18573,
18575,
18577,
8205,Fantasy
23013,Comedy
30019,None
30018,None
16393,Comedy
3514,Comedy
5089,Comedy
24773,Comedy
31019,Comedy
31020,Comedy
33174,
32904,None
20799,Fantasy
28689,None
7836,None
29740,None
32633,None
33283,Comedy
22585,Comedy
21019,Fantasy
22849,Comedy
31166,None
33176,Sci-Fi
33422,Sci-Fi
24845,Comedy
9810,Comedy
24403,Comedy
19305,Comedy
30144,Comedy
16970,Comedy
32166,
26033,
26317,Comedy
22991,Comedy
22993,Comedy
27573,Drama
28101,Comedy
20075,Comedy
34358,
34363,
28143,Drama
9070,Comedy
18469,Comedy
14181,Fantasy
31575,Drama
19921,Romance
7575,Romance
25139,Shounen
18815,Comedy
19897,Romance
34234,Comedy
8415,Drama
16530,Comedy
16730,Comedy
16480,Comedy
30942,
16482,Fantasy
31672,Fantasy
13091,Comedy
31971,None
30980,Drama
32229,
30997,Drama
30943,Drama
23865,Comedy
26145,
26155,
30978,Drama
26315,Drama
10353,Comedy
19069,None
8799,
4220,Fantasy
30158,None
26143,
32472,
22275,Comedy
17624,Comedy
29846,Comedy
26197,
33888,Fantasy
2742,Comedy
33343,Fantasy
8229,Fantasy
31057,Fantasy
7531,None
32763,None
14947,Comedy
29435,
29403,
21163,Fantasy
29795,
28115,
22541,Comedy
28185,Comedy
32666,Comedy
23819,
20085,Comedy
32225,
29275,
28113,
